Biotype	Class	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	meanShuffle	stdShuffle	ShortName
transcribed_processed_pseudogene	Pseudogene	0.05763807406492516	0.06998908993598056	47.79225591304885	exon-transcribed_processed_pseudogene-Pseudogene	exon	353.0	3	9	15	9.0	15.0	14	17	mus_musculus	242895	Segment	102	303	70183	56209	59876	0	56627	0.06266996941979959	0.012312836441621804	Mmus
transcribed_unitary_pseudogene	Pseudogene	0.14489828657776122	0.09314889851427506	51.59465739317633	exon-transcribed_unitary_pseudogene-Pseudogene	exon	1138.0	3	16	16	26.0	18.0	28	18	homo_sapiens	193239	Segment	97	138	48765	49511	50190	0	44773	0.1690480010073881	0.03262674773963458	Hsap
transcribed_unitary_pseudogene	Pseudogene	0.17466028574422748	0.17466028574422748	49.63321339993711	exon-transcribed_unitary_pseudogene-Pseudogene	exon	182.0	3	3	3	3.0	4.0	10	10	mus_musculus	57254	Segment	103	24	16896	12988	15429	0	11941	0.19406698416025275	0.0404409706147163	Mmus
transcribed_unprocessed_pseudogene	Pseudogene	0.0	0.0	45.25842839844497	exon-transcribed_unprocessed_pseudogene-Pseudogene	exon	171.0	3	0	0	0.0	0.0	0	0	danio_rerio	31382	Segment	87	29	8875	7003	7200	0	8304	0.0	0.0	Drer
transcribed_unprocessed_pseudogene	Pseudogene	0.10914572415180022	0.0876603453817608	50.20196256043838	exon-transcribed_unprocessed_pseudogene-Pseudogene	exon	5696.0	3	80	89	96.0	92.0	127	102	homo_sapiens	1163582	Segment	98	933	308694	290030	294111	0	270747	0.13275616895364697	0.01468651197342422	Hsap
transcribed_unprocessed_pseudogene	Pseudogene	0.0165214977729021	0.01321719821832168	46.10984813439247	exon-transcribed_unprocessed_pseudogene-Pseudogene	exon	1226.0	3	5	4	5.0	4.0	5	4	mus_musculus	302636	Segment	104	279	85534	70061	69484	0	77557	0.015454807108699913	0.0033022672718394756	Mmus
translated_processed_pseudogene	Pseudogene	0.0	0.0	46.83808200138985	exon-translated_processed_pseudogene-Pseudogene	exon	2.0	3	0	0	0.0	0.0	0	0	homo_sapiens	1439	Segment	99	2	400	323	351	0	365	0.0	0.0	Hsap
translated_processed_pseudogene	Pseudogene	0.16966406515100102	0.0	48.96504920257889	exon-translated_processed_pseudogene-Pseudogene	exon	14.0	3	1	0	1.0	0.0	2	0	mus_musculus	11788	Segment	105	12	3208	2659	3113	0	2808	0.14138672095916757	0.1038975968265685	Mmus
translated_unprocessed_pseudogene	Pseudogene	0.0	0.0	53.728883395138034	exon-translated_unprocessed_pseudogene-Pseudogene	exon	13.0	3	0	0	0.0	0.0	0	0	homo_sapiens	2427	Segment	100	2	583	638	666	0	540	0.18312502861328572	0.21715957012555825	Hsap
translated_unprocessed_pseudogene	Pseudogene	0.0	0.0	34.69539375928677	exon-translated_unprocessed_pseudogene-Pseudogene	exon	3.0	3	0	0	0.0	0.0	0	0	mus_musculus	1346	Segment	106	1	444	230	237	0	435	0.0	0.0	Mmus
transposable_element	None	0.0	0.0	38.27156317133819	exon-transposable_element-None	exon	91.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	295585	Segment	21	91	106118	66314	46811	0	76342	0.0	0.0	Scer
unitary_pseudogene	Pseudogene	0.027608547606338924	0.0368113968084519	48.7612964973956	exon-unitary_pseudogene-Pseudogene	exon	296.0	3	2	4	2.0	4.0	3	4	homo_sapiens	108662	Segment	101	98	26872	27476	25509	0	28805	0.030676164007043247	0.004601424601056487	Hsap
unitary_pseudogene	Pseudogene	0.1141389641889	0.085604223141675	50.20402339848766	exon-unitary_pseudogene-Pseudogene	exon	225.0	3	4	3	4.0	3.0	4	3	mus_musculus	35045	Segment	107	43	9190	8862	8732	0	8261	0.0760926427926	0.031902810350974316	Mmus
unprocessed_pseudogene	Pseudogene	0.010224077702990542	0.0034080259009968477	44.309789554400616	exon-unprocessed_pseudogene-Pseudogene	exon	1133.0	3	3	1	3.0	1.0	3	1	danio_rerio	293425	Segment	88	221	85008	62566	67450	0	78401	0.0143894426930978	0.006091167700300251	Drer
unprocessed_pseudogene	Pseudogene	0.0782858680960442	0.0768361297979693	48.68975068850489	exon-unprocessed_pseudogene-Pseudogene	exon	7948.0	3	118	127	126.0	135.0	162	159	homo_sapiens	2069339	Segment	102	2630	544422	517833	489723	0	517361	0.08946415526560679	0.006785747258931638	Hsap
unprocessed_pseudogene	Pseudogene	0.02287932301077964	0.028350465469879123	44.09656268014358	exon-unprocessed_pseudogene-Pseudogene	exon	6638.0	3	38	52	40.0	52.0	46	57	mus_musculus	2010549	Segment	108	2675	583866	444406	442177	0	540100	0.020945080727259625	0.0034048001777811014	Mmus
nonsense_mediated_decay	Coding	0.13003478430480153	0.01625434803810019	45.1025649361204	five_prime_utr-nonsense_mediated_decay-Coding	five_prime_utr	663.0	3	8	1	8.0	1.0	8	1	danio_rerio	61522	Segment	91	491	17115	13638	14110	0	16659	0.11851706671782332	0.033393508007734544	Drer
nonsense_mediated_decay	Coding	0.5884303820651865	0.5302679678547474	60.390962798329866	five_prime_utr-nonsense_mediated_decay-Coding	five_prime_utr	16034.0	3	902	786	906.0	788.0	951	857	homo_sapiens	1616164	Segment	109	11132	317487	474169	501848	0	322660	0.6945458262225259	0.07832223926222734	Hsap
nonsense_mediated_decay	Coding	0.5055775484136272	0.4478374941379762	59.58182117764361	five_prime_utr-nonsense_mediated_decay-Coding	five_prime_utr	6902.0	3	338	300	339.0	303.0	359	318	mus_musculus	710079	Segment	112	4903	142233	205245	217833	0	144768	0.6386651672391237	0.09291439679164454	Mmus
protein_coding	Coding	0.2528392605487855	0.49479814308215203	52.36472063334162	five_prime_utr-protein_coding-Coding	five_prime_utr	7967.0	3	426	837	426.0	839.0	488	955	anolis_carolinensis	1930080	Segment	20	5422	468254	493220	517461	0	451145	0.25102634126548407	0.006365575647603934	Acar
protein_coding	Coding	0.04466161062713316	0.0608433536079785	33.396010617812465	five_prime_utr-protein_coding-Coding	five_prime_utr	7199.0	3	65	83	66.0	87.0	69	94	apis_mellifera	1544951	Segment	15	5500	522651	242674	273278	6	506342	0.04923660286123878	0.005413364874985068	Amel
protein_coding	Coding	0.008985482069663766	0.005507230945922954	37.060794708884394	five_prime_utr-protein_coding-Coding	five_prime_utr	56380.0	3	89	56	89.0	56.0	93	57	arabidopsis_thaliana	10350029	Segment	26	42664	3077162	2082180	1753623	0	3437064	0.01849750824448911	0.0067093534826175635	Atha
protein_coding	Coding	0.002240168460668242	0.008960673842672968	48.49987119031351	five_prime_utr-protein_coding-Coding	five_prime_utr	3040.0	3	1	3	1.0	3.0	1	4	aspergillus_nidulans	446395	Segment	17	3023	100980	133950	82551	0	128914	0.0051508806152947145	0.00299784145953855	Anid
protein_coding	Coding	0.008971801627484816	0.0021361432446392412	41.25187393166136	five_prime_utr-protein_coding-Coding	five_prime_utr	31086.0	3	21	5	21.0	5.0	21	5	caenorhabditis_elegans	2340667	Segment	35	22868	706013	524276	441293	0	669085	0.05676722595189313	0.03312208709572792	Cele
protein_coding	Coding	0.08644098890717257	0.20404525278517133	53.960972820986825	five_prime_utr-protein_coding-Coding	five_prime_utr	18686.0	3	352	829	352.0	829.0	466	1100	chlamydomonas_reinhardtii	5390961	Segment	13	18684	1155993	1505992	1403023	171639	1154314	0.08719021552408823	0.0018769326788254197	Crei
protein_coding	Coding	0.04387487157459466	0.04116654616875549	43.708241854000406	five_prime_utr-protein_coding-Coding	five_prime_utr	47947.0	3	320	299	320.0	299.0	324	304	danio_rerio	7384637	Segment	92	32472	2095353	1586033	1641662	426	2061163	0.06444796605512548	0.014550566528627532	Drer
protein_coding	Coding	0.0	0.0	30.0	five_prime_utr-protein_coding-Coding	five_prime_utr	46.0	3	0	0	0.0	0.0	0	0	dictyostelium_discoideum	20	Segment	11	20	8	5	1	0	6	0.0	0.0	Ddis
protein_coding	Coding	0.019403174940477903	0.025525032274639387	43.98195483978478	five_prime_utr-protein_coding-Coding	five_prime_utr	46455.0	3	187	234	187.0	235.0	187	246	drosophila_melanogaster	9637598	Segment	24	29951	3066746	2162089	2076715	0	2332048	0.021147318381362384	0.0024559715685531468	Dmel
protein_coding	Coding	0.6198627490524181	0.748735772135532	59.22582417478858	five_prime_utr-protein_coding-Coding	five_prime_utr	29556.0	3	2201	2511	2231.0	2535.0	2631	3178	gallus_gallus	4244488	Segment	27	18323	857431	1207973	1305860	200	873024	0.6620338915971602	0.030596333305818825	Ggal
protein_coding	Coding	0.1500596219033455	0.14871980385063707	52.23796508434154	five_prime_utr-protein_coding-Coding	five_prime_utr	14875.0	3	217	214	218.0	214.0	224	222	gasterosteus_aculeatus	1492740	Segment	15	9973	370585	392640	387137	30	342348	0.20980397445948232	0.04191143894825397	Gacu
protein_coding	Coding	0.4290892891019072	0.4657519815251714	57.95318751275486	five_prime_utr-protein_coding-Coding	five_prime_utr	135537.0	3	6923	7375	6986.0	7434.0	7584	8232	homo_sapiens	17674643	Segment	110	71889	3733274	5023554	5219465	0	3698350	0.45530621302565794	0.019071648801293917	Hsap
protein_coding	Coding	0.3428275701023055	0.8426792555239291	54.08683029656605	five_prime_utr-protein_coding-Coding	five_prime_utr	15747.0	3	1026	2546	1029.0	2552.0	1358	3338	monodelphis_domestica	3961175	Segment	19	11618	923150	1054146	1088328	11025	884526	0.34579861217854974	0.0067405055550848894	Mdom
protein_coding	Coding	0.3907592268891805	0.4117954849836321	56.97026537797692	five_prime_utr-protein_coding-Coding	five_prime_utr	87633.0	3	4191	4390	4214.0	4411.0	4551	4796	mus_musculus	11646558	Segment	113	50597	2511925	3257406	3377669	0	2499558	0.4262121082692662	0.025353482055047817	Mmus
protein_coding	Coding	0.00399860955017242	0.03838665168165523	51.60056343074303	five_prime_utr-protein_coding-Coding	five_prime_utr	8424.0	3	15	132	15.0	132.0	15	144	neurospora_crassa	3751304	Segment	18	8420	891205	1175716	759978	0	924405	0.0045841767851554265	0.0009964338024427673	Ncra
protein_coding	Coding	0.3196760615909212	0.6017431747593811	53.6908481758093	five_prime_utr-protein_coding-Coding	five_prime_utr	2148.0	3	83	159	83.0	161.0	102	192	ornithorhynchus_anatinus	319073	Segment	18	1647	71066	86383	84930	2526	74168	0.36240382426842743	0.031700593273711185	Oana
protein_coding	Coding	0.17271784037617444	0.2661311124109829	51.65123603053442	five_prime_utr-protein_coding-Coding	five_prime_utr	45615.0	3	1347	2106	1352.0	2122.0	1518	2339	oryza_sativa	8788901	Segment	21	32759	2040732	2444455	2095121	2	2208591	0.19534340121503865	0.01595017570680709	Osat
protein_coding	Coding	0.3535278236214411	0.6334804334162655	56.95974054919907	five_prime_utr-protein_coding-Coding	five_prime_utr	30942.0	3	2787	4480	2806.0	4531.0	3277	5872	pan_troglodytes	9269426	Segment	36	19817	1982714	2594599	2685242	75	2006796	0.35817915768454855	0.004879840270126607	Ptro
protein_coding	Coding	0.2786166892774521	0.35341327534179123	48.356425185884596	five_prime_utr-protein_coding-Coding	five_prime_utr	118089.0	3	9031	11774	9261.0	12004.0	11730	14879	physcomitrella_patens	42100852	Segment	14	74109	9566910	8913498	11444969	20169	12155306	0.2829470301257539	0.0034257659639340726	Ppat
protein_coding	Coding	0.44385671584872144	0.5999304377302926	60.87669646309404	five_prime_utr-protein_coding-Coding	five_prime_utr	14202.0	3	1049	1450	1055.0	1454.0	1257	1699	pongo_abelii	2831995	Segment	16	10193	546298	846275	877750	14980	546692	0.5322398417794602	0.05105243012833356	Pabe
protein_coding	Coding	0.0	0.0	50.0	five_prime_utr-protein_coding-Coding	five_prime_utr	4.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	4	Segment	22	4	0	0	2	0	2	0.0	0.0	Scer
protein_coding	Coding	0.0007313352279791304	0.004388011367874784	33.2527889468919	five_prime_utr-protein_coding-Coding	five_prime_utr	4871.0	3	1	6	1.0	6.0	1	6	schizosaccharomyces_pombe	1367362	Segment	27	4695	414860	248160	206526	0	497816	0.0009504763013443336	0.0015047693084566758	Spom
protein_coding	Coding	0.0055299965445900386	0.015249384410839197	32.36479074660651	five_prime_utr-protein_coding-Coding	five_prime_utr	21455.0	3	33	89	33.0	89.0	33	91	solanum_lycopersicum	5967454	Segment	21	16579	1978458	1026473	904881	177	2057465	0.010437806293196	0.0032974931127432282	Slyc
protein_coding	Coding	0.14235940551100953	0.11320730881933523	42.094267191598746	five_prime_utr-protein_coding-Coding	five_prime_utr	17867.0	3	286	227	286.0	227.0	293	233	vitis_vinifera	2058171	Segment	22	15105	565566	438941	427431	475	625758	0.19835584910233128	0.03919036991079203	Vvin
IG_V_pseudogene	Pseudogene	0.0	0.0	27.00280112044818	intron-IG_V_pseudogene-Pseudogene	intron	14.0	3	0	0	0.0	0.0	0	0	danio_rerio	1785	Segment	96	14	563	226	256	0	740	0.0	0.0	Drer
IG_V_pseudogene	Pseudogene	0.0	0.5387205387205387	45.46801346801347	intron-IG_V_pseudogene-Pseudogene	intron	100.0	3	0	8	0.0	8.0	0	8	homo_sapiens	14850	Segment	114	100	3910	2993	3759	0	4188	0.03741114852225964	0.03549133176395488	Hsap
IG_V_pseudogene	Pseudogene	0.0	0.0	36.58041603247082	intron-IG_V_pseudogene-Pseudogene	intron	113.0	3	0	0	0.0	0.0	0	0	mus_musculus	15768	Segment	118	112	4381	2774	2994	0	5619	0.0	0.0	Mmus
TEC	None	0.0	0.2315044481926117	32.94969739061415	intron-TEC-None	intron	13.0	3	0	2	0.0	4.0	0	7	danio_rerio	30237	Segment	97	3	10104	4844	5119	0	10170	0.0	0.0	Drer
TEC	None	0.04799846404915043	0.19199385619660173	41.672266487472406	intron-TEC-None	intron	9.0	3	1	1	1.0	2.0	1	4	homo_sapiens	20834	Segment	115	7	6139	4306	4376	0	6013	0.023996929277307455	0.025294985387122257	Hsap
TEC	None	0.009813088697705	0.15841128897723786	41.088103312197816	intron-TEC-None	intron	77.0	3	5	25	5.0	30.0	7	113	mus_musculus	713333	Segment	120	60	203212	146128	146967	0	217026	0.011915787503693898	0.0027447970988771896	Mmus
miRNA	LongNC	0.0	0.0	34.2895263509006	intron-miRNA-LongNC	intron	1.0	3	0	0	0.0	0.0	0	0	danio_rerio	4497	Segment	102	1	1461	747	795	0	1494	0.0	0.0	Drer
ncRNA	LongNC	0.0	0.0	32.5906629190375	intron-ncRNA-LongNC	intron	411.0	3	0	0	0.0	0.0	0	0	arabidopsis_thaliana	131283	Segment	28	187	37038	20749	22037	0	51459	0.0015234264908632496	0.0032116650393103742	Atha
ncRNA	LongNC	0.0006063457723147371	0.021828447803330542	32.465874859934125	intron-ncRNA-LongNC	intron	4086.0	3	1	29	1.0	30.0	1	36	caenorhabditis_elegans	1649224	Segment	38	756	547063	273385	262050	0	566726	0.0004196359639439843	0.0003821680999452665	Cele
ncRNA	ShortNC	0.0	0.0	26.7175572519084	intron-ncRNA-ShortNC	intron	3.0	3	0	0	0.0	0.0	0	0	caenorhabditis_elegans	131	Segment	39	3	34	22	13	0	62	0.0004196359639439843	0.0003821680999452665	Cele
ncRNA	LongNC	0.0014680983281925425	0.17701071271350086	40.39424312505282	intron-ncRNA-LongNC	intron	1819.0	3	6	123	7.0	199.0	7	844	drosophila_melanogaster	4768073	Segment	25	1206	1401998	958899	967128	0	1440048	0.0020971843122940315	0.00159261162486067	Dmel
ncRNA	ShortNC	0.0	0.0	32.0	intron-ncRNA-ShortNC	intron	1.0	3	0	0	0.0	0.0	0	0	drosophila_melanogaster	150	Segment	26	1	56	30	18	0	46	0.0020971843122940315	0.00159261162486067	Dmel
ncRNA	LongNC	0.0	0.04754433509247373	48.552274996434186	intron-ncRNA-LongNC	intron	161.0	3	0	1	0.0	1.0	0	1	neurospora_crassa	21033	Segment	19	121	5137	5688	4524	0	5684	0.0	0.0	Ncra
ncRNA	LongNC	0.0	0.0	26.71232876712329	intron-ncRNA-LongNC	intron	5.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	292	Segment	28	4	113	34	44	0	101	0.0	0.0	Spom
nonsense_mediated_decay	Coding	0.003974811329763435	0.0343191027008843	35.46215179804469	intron-nonsense_mediated_decay-Coding	intron	4128.0	3	18	186	21.0	245.0	41	354	danio_rerio	10314955	Segment	104	668	3224255	1809213	1848692	300	3432495	0.0035771616030332485	0.0012257594037038805	Drer
nonsense_mediated_decay	Coding	0.01939507615346421	0.15052243154379838	41.363115744928244	intron-nonsense_mediated_decay-Coding	intron	129288.0	3	5783	13510	9741.0	43074.0	15012	116506	homo_sapiens	774010882	Segment	121	15712	214493089	156307018	163847999	202012	239160764	0.021285553461521316	0.0016531343075098079	Hsap
nonsense_mediated_decay	Coding	0.015263632292980556	0.1703522317831835	42.639807385014656	intron-nonsense_mediated_decay-Coding	intron	59744.0	3	2270	6050	3166.0	18356.0	4052	45223	mus_musculus	265467611	Segment	126	7185	71692892	55570072	57624806	221682	80358159	0.015497954825004268	0.0002448967671997346	Mmus
polymorphic_pseudogene	Pseudogene	0.0	0.02012092676988702	36.0370828680369	intron-polymorphic_pseudogene-Pseudogene	intron	87.0	3	0	2	0.0	6.0	0	8	danio_rerio	397596	Segment	105	10	123696	70762	72520	0	130618	0.0005589146324968615	0.0011090618412763166	Drer
polymorphic_pseudogene	Pseudogene	0.07380706832340261	0.2104498840032156	42.09237054339955	intron-polymorphic_pseudogene-Pseudogene	intron	279.0	3	13	26	32.0	104.0	74	211	homo_sapiens	1002614	Segment	122	45	273074	207692	214332	0	307516	0.05009128360687385	0.010946105302841257	Hsap
polymorphic_pseudogene	Pseudogene	0.0067451896679882745	0.1962850193384588	42.53691979564773	intron-polymorphic_pseudogene-Pseudogene	intron	272.0	3	3	41	4.0	89.0	10	291	mus_musculus	1482538	Segment	127	65	410530	318540	312086	0	441382	0.005546044838123692	0.0010545914640576793	Mmus
processed_pseudogene	Pseudogene	0.0	0.1198992846009352	37.22073458295032	intron-processed_pseudogene-Pseudogene	intron	11.0	3	0	2	0.0	3.0	0	3	danio_rerio	25021	Segment	106	5	7530	4627	4686	0	8178	0.0	0.0	Drer
processed_pseudogene	Pseudogene	0.07709537103161722	0.17447899759787053	45.3628148737259	intron-processed_pseudogene-Pseudogene	intron	1619.0	3	48	131	48.0	137.0	76	172	homo_sapiens	985792	Segment	123	1293	274784	219447	227736	0	263825	0.06898006881776278	0.007082751758874559	Hsap
processed_pseudogene	Pseudogene	0.06368961428445655	0.26787102478462604	42.77029216673941	intron-processed_pseudogene-Pseudogene	intron	1093.0	3	51	226	52.0	230.0	68	286	mus_musculus	1067678	Segment	128	954	315045	224067	232582	0	295984	0.07045403410225014	0.006173434291763746	Mmus
protein_coding	Coding	0.0022609084705933237	0.07349632061435027	38.42650346363038	intron-protein_coding-Coding	intron	93110.0	3	755	5920	824.0	14813.0	875	28444	anolis_carolinensis	387012571	Segment	22	8736	112164292	73503403	75211996	7969376	118163504	0.0023303606990537134	6.760122949563208e-05	Acar
protein_coding	Coding	0.0018919939636878587	0.10644831038198814	32.13488720274913	intron-protein_coding-Coding	intron	64920.0	3	118	1476	131.0	2345.0	160	9002	apis_mellifera	84566866	Segment	16	12293	27430460	13605060	13570407	1351600	28609339	0.002085778212440689	0.0001796131469750481	Amel
protein_coding	Coding	0.002981378980104873	0.002236034235078655	32.09604983634634	intron-protein_coding-Coding	intron	257653.0	3	95	87	103.0	90.0	124	93	arabidopsis_thaliana	41591492	Segment	30	42046	11432685	6527090	6822136	0	16809581	0.0029651146999261882	0.0001302216825129447	Atha
protein_coding	Coding	0.01886048709093961	0.025461657572768474	45.21896082488227	intron-protein_coding-Coding	intron	24460.0	3	37	53	38.0	53.0	40	54	aspergillus_nidulans	2120836	Segment	18	9110	544302	504360	454660	0	617514	0.018084558249777217	0.0015489692813813697	Anid
protein_coding	Coding	0.0	0.0	41.587901701323254	intron-protein_coding-Coding	intron	2.0	3	0	0	0.0	0.0	0	0	bacillus_subtilis_subsp_subtilis_str_168	1058	Segment	15	2	374	195	245	0	244	0.0	0.0	Bsub
protein_coding	Coding	0.0026236931754221532	0.022220567319807517	32.459170577969395	intron-protein_coding-Coding	intron	202068.0	3	153	1346	156.0	1464.0	211	1787	caenorhabditis_elegans	80420989	Segment	40	32701	26565420	13333972	12770014	0	27751583	0.0025036633146317796	0.00020534781769510334	Cele
protein_coding	Coding	0.0	0.0	0.0	intron-protein_coding-Coding	intron	1.0	3	0	0	0.0	0.0	0	0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	1	Segment	16	1	0	0	0	0	1	0.0	0.0	Cjej
protein_coding	Coding	0.7603282402922499	1.679478007596379	60.93723126061428	intron-protein_coding-Coding	intron	147269.0	3	9956	13445	22185.0	56102.0	29959	66176	chlamydomonas_reinhardtii	39402719	Segment	14	17844	6856298	11623036	12387890	564406	7971089	0.7549261411423939	0.0036494657166154312	Crei
protein_coding	Coding	0.002885201437824809	0.04085417508450116	35.60484143702336	intron-protein_coding-Coding	intron	389294.0	3	2244	17173	2552.0	31231.0	3746	53043	danio_rerio	1298349554	Segment	108	43386	406321113	228966761	233308539	1239614	428513527	0.002810796712975052	8.013711236073234e-05	Drer
protein_coding	Coding	0.0004362925603392611	0.0004362925603392611	10.991518472627003	intron-protein_coding-Coding	intron	16684.0	3	1	1	1.0	1.0	1	1	dictyostelium_discoideum	2292040	Segment	13	8975	966834	137264	114666	8	1073268	0.0003050895053051037	0.00029432097277159287	Ddis
protein_coding	Coding	0.0024069051908635697	0.11979292116604565	40.12462019731551	intron-protein_coding-Coding	intron	151107.0	3	557	6487	573.0	11178.0	597	29713	drosophila_melanogaster	248036359	Segment	27	27746	73075177	50757235	48766412	143957	75293578	0.0023232980525272466	0.00016312983934241196	Dmel
protein_coding	Coding	0.0	0.0	0.0	intron-protein_coding-Coding	intron	46.0	3	0	0	0.0	0.0	0	0	francisella_tularensis_subsp_tularensis_schu_s4	46	Segment	16	46	46	0	0	0	0	0.0	0.0	Ftul
protein_coding	Coding	0.03614101980600355	0.14744370924285996	41.43247341436013	intron-protein_coding-Coding	intron	302696.0	3	10923	21757	19413.0	60985.0	35857	146285	gallus_gallus	992141345	Segment	30	26948	271992126	194647163	216421536	470259	308610261	0.03589357820487284	0.00022571137069515266	Ggal
protein_coding	Coding	0.01656766079534631	0.15696108498577033	42.59524122528703	intron-protein_coding-Coding	intron	223088.0	3	2240	8309	2626.0	15681.0	2840	26906	gasterosteus_aculeatus	171418285	Segment	16	22588	45452505	36822917	36193115	2637649	50312099	0.016519421246290363	0.0001976466277539812	Gacu
protein_coding	Coding	0.0	0.0	66.66666666666666	intron-protein_coding-Coding	intron	3.0	3	0	0	0.0	0.0	0	0	geobacter_sulfurreducens_pca	3	Segment	11	3	1	0	2	0	0	0.0	0.0	Gsul
protein_coding	Coding	0.020958247121985882	0.1623494316716513	41.39794629457429	intron-protein_coding-Coding	intron	671038.0	3	32053	70585	58047.0	240751.0	96238	745491	homo_sapiens	4591891652	Segment	124	81966	1277901024	928310589	972638251	748794	1412292994	0.020379178415565948	0.00045451953616689497	Hsap
protein_coding	Coding	0.0	0.5634861006761833	58.43350864012022	intron-protein_coding-Coding	intron	5.0	3	0	1	0.0	1.0	0	3	leishmania_major	5324	Segment	14	5	931	1694	1417	0	1282	0.0	0.0	Lmaj
protein_coding	Coding	0.0066225691332402106	0.14071921587080286	37.508777180953864	intron-protein_coding-Coding	intron	174367.0	3	3992	15341	6128.0	59496.0	7817	166099	monodelphis_domestica	1180357629	Segment	21	18052	347920217	220391167	222346546	17628190	372071509	0.006611627135973515	8.754920836035383e-05	Mdom
protein_coding	Coding	0.013927705082149328	0.17687538402027675	42.46434029484296	intron-protein_coding-Coding	intron	471486.0	3	18124	46466	27737.0	158417.0	36377	461971	mus_musculus	2611844506	Segment	129	56221	712088293	545973309	563129230	2485441	788168233	0.013815990361506833	0.00011507733691841127	Mmus
protein_coding	Coding	0.0	0.0	80.0	intron-protein_coding-Coding	intron	5.0	3	0	0	0.0	0.0	0	0	neisseria_meningitidis_z2491	5	Segment	17	5	1	3	1	0	0	0.0	0.0	Nmen
protein_coding	Coding	0.0615360000984576	0.11948240019117184	47.65568351624909	intron-protein_coding-Coding	intron	17849.0	3	104	213	104.0	219.0	120	233	neurospora_crassa	1950078	Segment	20	8492	480431	526955	402368	100	540224	0.06055714725098811	0.003118059792696136	Ncra
protein_coding	Coding	0.013631911919194049	0.2332803145138621	41.11708581370474	intron-protein_coding-Coding	intron	29876.0	3	1012	2572	1540.0	10787.0	1897	32463	ornithorhynchus_anatinus	139158763	Segment	20	2886	36371565	28100386	29117642	7274102	38295068	0.013791149277936987	0.00015681432789439322	Oana
protein_coding	Coding	0.012844662921409395	0.07950644437085211	37.516444507841136	intron-protein_coding-Coding	intron	149366.0	3	697	3427	702.0	3627.0	827	5119	oryza_sativa	64384718	Segment	23	30949	18106973	12056827	12098030	3525	22119363	0.012726755881156668	0.00010163284428425464	Osat
protein_coding	Coding	0.02012219609925007	0.15434013699306046	40.932390604605644	intron-protein_coding-Coding	intron	456757.0	3	16989	37422	33161.0	148297.0	51959	398533	pan_troglodytes	2582173424	Segment	40	45404	718096501	517001935	539943377	16215444	790916167	0.02026032777367035	0.00011631486249310504	Ptro
protein_coding	Coding	0.07865267952991876	0.07950343109500876	39.08081007392501	intron-protein_coding-Coding	intron	501208.0	3	4747	6028	8480.0	9037.0	11279	11401	physcomitrella_patens	143402616	Segment	15	75787	35461393	25558020	30484884	123842	51774477	0.0782268467531827	0.00047686444779450104	Ppat
protein_coding	Coding	0.013520736420059423	0.1224224842239812	39.493064811821725	intron-protein_coding-Coding	intron	177988.0	3	5592	13850	9550.0	45512.0	13505	122280	pongo_abelii	998836127	Segment	17	17931	266639344	192934734	201536265	43702700	294023084	0.015327371156098706	0.0009873332488511655	Pabe
protein_coding	Coding	0.0	0.0	33.534789544729406	intron-protein_coding-Coding	intron	279.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	65192	Segment	23	269	21163	10754	11108	0	22167	0.0	0.0	Scer
protein_coding	Coding	0.0	0.004583686659179978	28.868516948181423	intron-protein_coding-Coding	intron	5294.0	3	0	2	0.0	2.0	0	2	schizosaccharomyces_pombe	436330	Segment	29	2504	136685	61011	64951	0	173683	0.0	0.0	Spom
